antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski,antecedents_str,consequents_str,rule_str
frozenset({'JUMBO BAG TOYS '}),frozenset({'JUMBO BAG WOODLAND ANIMALS'}),0.028078353032573108,0.04078574995838189,0.015648410188113866,0.5573122529644269,13.664386545131887,1.0,0.014503213502084165,2.166796475540441,0.9535923615624298,0.2940563086548488,0.5384891883993946,0.47049286117609096,JUMBO BAG TOYS ,JUMBO BAG WOODLAND ANIMALS,JUMBO BAG TOYS  → JUMBO BAG WOODLAND ANIMALS
frozenset({'JUMBO BAG WOODLAND ANIMALS'}),frozenset({'JUMBO BAG TOYS '}),0.04078574995838189,0.028078353032573108,0.015648410188113866,0.38367346938775504,13.664386545131885,1.0,0.014503213502084165,1.5769589636226462,0.966225281312389,0.2940563086548488,0.36586808974231994,0.47049286117609096,JUMBO BAG WOODLAND ANIMALS,JUMBO BAG TOYS ,JUMBO BAG WOODLAND ANIMALS → JUMBO BAG TOYS 
"frozenset({'GREEN REGENCY TEACUP AND SAUCER', 'JUMBO BAG RED RETROSPOT'})",frozenset({'ROSES REGENCY TEACUP AND SAUCER '}),0.014427612230175905,0.05304922035403141,0.010432273458742577,0.7230769230769231,13.630302542645639,1.0,0.009666899878361458,3.4195444820548864,0.9401988818436762,0.18287937743190663,0.7075633888525772,0.4598648213710975,"GREEN REGENCY TEACUP AND SAUCER, JUMBO BAG RED RETROSPOT",ROSES REGENCY TEACUP AND SAUCER ,"GREEN REGENCY TEACUP AND SAUCER, JUMBO BAG RED RETROSPOT → ROSES REGENCY TEACUP AND SAUCER "
"frozenset({'LUNCH BAG SUKI DESIGN ', 'LUNCH BAG VINTAGE LEAF DESIGN'})",frozenset({'LUNCH BAG APPLE DESIGN'}),0.01559291937184396,0.05077409688696521,0.010765218356362021,0.690391459074733,13.597316375940725,1.0,0.00997350195742538,3.065890560629456,0.9411310568463138,0.19361277445109779,0.6738304971346757,0.4512066584991151,"LUNCH BAG SUKI DESIGN , LUNCH BAG VINTAGE LEAF DESIGN",LUNCH BAG APPLE DESIGN,"LUNCH BAG SUKI DESIGN , LUNCH BAG VINTAGE LEAF DESIGN → LUNCH BAG APPLE DESIGN"
frozenset({'WOODLAND CHARLOTTE BAG'}),frozenset({'CHARLOTTE BAG SUKI DESIGN'}),0.03778924587980689,0.04461461628100549,0.022917707119471727,0.606461086637298,13.593327415784513,1.0,0.021231754414995575,2.427677038479982,0.9628186867967526,0.3852611940298507,0.5880835942551401,0.5600713393385495,WOODLAND CHARLOTTE BAG,CHARLOTTE BAG SUKI DESIGN,WOODLAND CHARLOTTE BAG → CHARLOTTE BAG SUKI DESIGN
frozenset({'CHARLOTTE BAG SUKI DESIGN'}),frozenset({'WOODLAND CHARLOTTE BAG'}),0.04461461628100549,0.03778924587980689,0.022917707119471727,0.513681592039801,13.593327415784513,1.0,0.021231754414995575,1.9785612437663307,0.9696971614715508,0.3852611940298507,0.4945822358794264,0.5600713393385495,CHARLOTTE BAG SUKI DESIGN,WOODLAND CHARLOTTE BAG,CHARLOTTE BAG SUKI DESIGN → WOODLAND CHARLOTTE BAG
frozenset({'STRAWBERRY CHARLOTTE BAG'}),frozenset({'RED RETROSPOT CHARLOTTE BAG'}),0.03734531934964763,0.050108207091726316,0.025414793851617556,0.6805349182763745,13.581306491980671,1.0,0.02354348685573876,2.973382216871015,0.9623070451975637,0.409660107334526,0.6636826593210974,0.5938665732024175,STRAWBERRY CHARLOTTE BAG,RED RETROSPOT CHARLOTTE BAG,STRAWBERRY CHARLOTTE BAG → RED RETROSPOT CHARLOTTE BAG
frozenset({'RED RETROSPOT CHARLOTTE BAG'}),frozenset({'STRAWBERRY CHARLOTTE BAG'}),0.050108207091726316,0.03734531934964763,0.025414793851617556,0.5071982281284607,13.58130649198067,1.0,0.02354348685573876,1.953431857589367,0.9752367461203024,0.409660107334526,0.4880804282397389,0.5938665732024175,RED RETROSPOT CHARLOTTE BAG,STRAWBERRY CHARLOTTE BAG,RED RETROSPOT CHARLOTTE BAG → STRAWBERRY CHARLOTTE BAG
frozenset({'CHARLOTTE BAG DOLLY GIRL DESIGN'}),frozenset({'CHARLOTTE BAG SUKI DESIGN'}),0.01908884079684812,0.04461461628100549,0.011542089784140725,0.6046511627906976,13.552759458521347,1.0,0.010690448476740142,2.416563029406868,0.9442387108846348,0.22127659574468084,0.5861891505286149,0.43167881522619456,CHARLOTTE BAG DOLLY GIRL DESIGN,CHARLOTTE BAG SUKI DESIGN,CHARLOTTE BAG DOLLY GIRL DESIGN → CHARLOTTE BAG SUKI DESIGN
frozenset({'CHARLOTTE BAG APPLES DESIGN'}),frozenset({'WOODLAND CHARLOTTE BAG'}),0.027467954053604127,0.03778924587980689,0.014039176516286554,0.5111111111111111,13.52530592266275,1.0,0.01300118324673967,1.9681583607003947,0.9522200556688448,0.27410617551462624,0.49191080353710104,0.44131179637787565,CHARLOTTE BAG APPLES DESIGN,WOODLAND CHARLOTTE BAG,CHARLOTTE BAG APPLES DESIGN → WOODLAND CHARLOTTE BAG
frozenset({'WOODLAND CHARLOTTE BAG'}),frozenset({'CHARLOTTE BAG APPLES DESIGN'}),0.03778924587980689,0.027467954053604127,0.014039176516286554,0.3715124816446402,13.52530592266275,1.0,0.01300118324673967,1.547416643199756,0.9624341808334588,0.27410617551462624,0.35376163595332993,0.44131179637787565,WOODLAND CHARLOTTE BAG,CHARLOTTE BAG APPLES DESIGN,WOODLAND CHARLOTTE BAG → CHARLOTTE BAG APPLES DESIGN
frozenset({'ALARM CLOCK BAKELIKE CHOCOLATE'}),frozenset({'ALARM CLOCK BAKELIKE GREEN'}),0.021086510182564785,0.04860995505243882,0.013817213251206925,0.6552631578947369,13.480019826964673,1.0,0.012792198939019658,2.7597573822906356,0.9457588872581193,0.24726911618669312,0.6376493069945205,0.46975486661860133,ALARM CLOCK BAKELIKE CHOCOLATE,ALARM CLOCK BAKELIKE GREEN,ALARM CLOCK BAKELIKE CHOCOLATE → ALARM CLOCK BAKELIKE GREEN
"frozenset({'LUNCH BAG SUKI DESIGN ', 'LUNCH BAG APPLE DESIGN'})",frozenset({'LUNCH BAG VINTAGE LEAF DESIGN'}),0.023195161200821265,0.034570778536152265,0.010765218356362021,0.46411483253588515,13.425061632631119,1.0,0.009963343575378078,1.8015598864816442,0.9474896207359218,0.22904368358913815,0.44492547402742766,0.3877556506178623,"LUNCH BAG APPLE DESIGN, LUNCH BAG SUKI DESIGN ",LUNCH BAG VINTAGE LEAF DESIGN,"LUNCH BAG APPLE DESIGN, LUNCH BAG SUKI DESIGN  → LUNCH BAG VINTAGE LEAF DESIGN"
"frozenset({'ALARM CLOCK BAKELIKE PINK', 'ALARM CLOCK BAKELIKE RED '})",frozenset({'ALARM CLOCK BAKELIKE GREEN'}),0.02180789079407358,0.04860995505243882,0.014205648965096277,0.6513994910941476,13.400536791104606,1.0,0.013145568373807866,2.7291699829517633,0.9460065308032675,0.25271470878578484,0.6335882314965083,0.471818467008261,"ALARM CLOCK BAKELIKE PINK, ALARM CLOCK BAKELIKE RED ",ALARM CLOCK BAKELIKE GREEN,"ALARM CLOCK BAKELIKE PINK, ALARM CLOCK BAKELIKE RED  → ALARM CLOCK BAKELIKE GREEN"
frozenset({'ALARM CLOCK BAKELIKE CHOCOLATE'}),frozenset({'ALARM CLOCK BAKELIKE PINK'}),0.021086510182564785,0.036401975473059206,0.010265801009932856,0.4868421052631579,13.374057284980745,1.0,0.00949821038345472,1.877780765744808,0.9451584683714381,0.2173913043478261,0.46745646869838003,0.3844271501925546,ALARM CLOCK BAKELIKE CHOCOLATE,ALARM CLOCK BAKELIKE PINK,ALARM CLOCK BAKELIKE CHOCOLATE → ALARM CLOCK BAKELIKE PINK
"frozenset({'JUMBO STORAGE BAG SUKI', 'DOTCOM POSTAGE'})",frozenset({'RECYCLING BAG RETROSPOT '}),0.021918872426613396,0.039398479551634204,0.011542089784140725,0.5265822784810127,13.365548226065254,1.0,0.010678519537045917,2.0290780779524304,0.9459141434419432,0.2318840579710145,0.5071653422971711,0.40977001247994294,"DOTCOM POSTAGE, JUMBO STORAGE BAG SUKI",RECYCLING BAG RETROSPOT ,"DOTCOM POSTAGE, JUMBO STORAGE BAG SUKI → RECYCLING BAG RETROSPOT "
"frozenset({'RED RETROSPOT CHARLOTTE BAG', 'JUMBO BAG RED RETROSPOT'})",frozenset({'STRAWBERRY CHARLOTTE BAG'}),0.021363964263914324,0.03734531934964763,0.010654236723822208,0.4987012987012987,13.353783215298817,1.0,0.009856392655811869,1.9203215132144333,0.9453104327322901,0.2217090069284065,0.47925386810560894,0.3919955230505008,"JUMBO BAG RED RETROSPOT, RED RETROSPOT CHARLOTTE BAG",STRAWBERRY CHARLOTTE BAG,"JUMBO BAG RED RETROSPOT, RED RETROSPOT CHARLOTTE BAG → STRAWBERRY CHARLOTTE BAG"
"frozenset({'JUMBO BAG RED RETROSPOT', 'DOTCOM POSTAGE'})",frozenset({'RECYCLING BAG RETROSPOT '}),0.026913045890905055,0.039398479551634204,0.014150158148826369,0.5257731958762887,13.345012342093801,1.0,0.013089825060621353,2.025616249641119,0.9506505385000714,0.2712765957446808,0.5063230756678758,0.4424640627268768,"DOTCOM POSTAGE, JUMBO BAG RED RETROSPOT",RECYCLING BAG RETROSPOT ,"DOTCOM POSTAGE, JUMBO BAG RED RETROSPOT → RECYCLING BAG RETROSPOT "
"frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY', 'JUMBO BAG PINK POLKADOT'})",frozenset({'JUMBO BAG WOODLAND ANIMALS'}),0.02519283058653793,0.04078574995838189,0.013650740802397204,0.5418502202643172,13.285282747460217,1.0,0.012623232313350793,2.0936695649946855,0.948627345896616,0.26086956521739135,0.5223697107129041,0.4382720489076688,"JUMBO BAG PINK POLKADOT, JUMBO SHOPPER VINTAGE RED PAISLEY",JUMBO BAG WOODLAND ANIMALS,"JUMBO BAG PINK POLKADOT, JUMBO SHOPPER VINTAGE RED PAISLEY → JUMBO BAG WOODLAND ANIMALS"
"frozenset({'GREEN REGENCY TEACUP AND SAUCER', 'DOTCOM POSTAGE'})",frozenset({'ROSES REGENCY TEACUP AND SAUCER '}),0.018367460185339326,0.05304922035403141,0.012929360190888408,0.7039274924471299,13.269327762959966,1.0,0.011954980748172445,3.1983745720695476,0.9419392639569893,0.22106261859582543,0.6873411861347629,0.47382567090975747,"DOTCOM POSTAGE, GREEN REGENCY TEACUP AND SAUCER",ROSES REGENCY TEACUP AND SAUCER ,"DOTCOM POSTAGE, GREEN REGENCY TEACUP AND SAUCER → ROSES REGENCY TEACUP AND SAUCER "
"frozenset({'LUNCH BAG RED RETROSPOT', 'LUNCH BAG VINTAGE LEAF DESIGN'})",frozenset({'LUNCH BAG APPLE DESIGN'}),0.016147827534543035,0.05077409688696521,0.010876199988901837,0.6735395189003436,13.265416032899553,1.0,0.010056308629148945,2.9076288190094006,0.9397916019199558,0.19405940594059407,0.6560771466212494,0.44387358458678383,"LUNCH BAG RED RETROSPOT, LUNCH BAG VINTAGE LEAF DESIGN",LUNCH BAG APPLE DESIGN,"LUNCH BAG RED RETROSPOT, LUNCH BAG VINTAGE LEAF DESIGN → LUNCH BAG APPLE DESIGN"
"frozenset({'JUMBO STORAGE BAG SUKI', 'JUMBO BAG PINK POLKADOT'})",frozenset({'JUMBO BAG WOODLAND ANIMALS'}),0.0280228622163032,0.04078574995838189,0.015093502025414793,0.5386138613861386,13.205932511618508,1.0,0.013950568573942463,2.0789836749829065,0.9509240711013796,0.28099173553719003,0.5189957419900268,0.45434094429851146,"JUMBO BAG PINK POLKADOT, JUMBO STORAGE BAG SUKI",JUMBO BAG WOODLAND ANIMALS,"JUMBO BAG PINK POLKADOT, JUMBO STORAGE BAG SUKI → JUMBO BAG WOODLAND ANIMALS"
"frozenset({'JUMBO BAG SCANDINAVIAN BLUE PAISLEY', 'JUMBO BAG PINK POLKADOT'})",frozenset({'JUMBO BAG PINK VINTAGE PAISLEY'}),0.016869208146051827,0.04522501525997447,0.010043837744853228,0.5953947368421053,13.165163868259608,1.0,0.009280927549024348,2.359769067975348,0.9398972862784036,0.19296375266524524,0.5762297194369161,0.40874031320632875,"JUMBO BAG PINK POLKADOT, JUMBO BAG SCANDINAVIAN BLUE PAISLEY",JUMBO BAG PINK VINTAGE PAISLEY,"JUMBO BAG PINK POLKADOT, JUMBO BAG SCANDINAVIAN BLUE PAISLEY → JUMBO BAG PINK VINTAGE PAISLEY"
"frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY', 'JUMBO BAG PINK VINTAGE PAISLEY'})",frozenset({'JUMBO BAG SCANDINAVIAN BLUE PAISLEY'}),0.02225181732423284,0.035236668331391156,0.010321291826202764,0.4638403990024938,13.163571386494395,1.0,0.009537211919378067,1.7993957953447075,0.9450621239305286,0.21882352941176472,0.44425789890854367,0.37837689241463274,"JUMBO BAG PINK VINTAGE PAISLEY, JUMBO SHOPPER VINTAGE RED PAISLEY",JUMBO BAG SCANDINAVIAN BLUE PAISLEY,"JUMBO BAG PINK VINTAGE PAISLEY, JUMBO SHOPPER VINTAGE RED PAISLEY → JUMBO BAG SCANDINAVIAN BLUE PAISLEY"
"frozenset({'LUNCH BAG RED RETROSPOT', 'LUNCH BAG APPLE DESIGN'})",frozenset({'LUNCH BAG VINTAGE LEAF DESIGN'}),0.02391654181233006,0.034570778536152265,0.010876199988901837,0.4547563805104408,13.154357517140697,1.0,0.010049386518557149,1.7706382742592273,0.9466194266222693,0.22843822843822847,0.43523190787324145,0.38468156104173723,"LUNCH BAG APPLE DESIGN, LUNCH BAG RED RETROSPOT",LUNCH BAG VINTAGE LEAF DESIGN,"LUNCH BAG APPLE DESIGN, LUNCH BAG RED RETROSPOT → LUNCH BAG VINTAGE LEAF DESIGN"
"frozenset({'JUMBO BAG RED RETROSPOT', 'DOTCOM POSTAGE'})",frozenset({'RED TOADSTOOL LED NIGHT LIGHT'}),0.026913045890905055,0.03656844792186893,0.012929360190888408,0.48041237113402063,13.137346495001799,1.0,0.011945191873807978,1.8542234236424349,0.9494332688512264,0.25576289791437984,0.46069066583378565,0.41698919011936236,"DOTCOM POSTAGE, JUMBO BAG RED RETROSPOT",RED TOADSTOOL LED NIGHT LIGHT,"DOTCOM POSTAGE, JUMBO BAG RED RETROSPOT → RED TOADSTOOL LED NIGHT LIGHT"
frozenset({'HOT WATER BOTTLE I AM SO POORLY'}),frozenset({'CHOCOLATE HOT WATER BOTTLE'}),0.035236668331391156,0.04550246934132401,0.021031019366294878,0.5968503937007874,13.116879201075477,1.0,0.01942766394585535,2.3676012967510127,0.9575015168544613,0.35223048327137546,0.5776315879822039,0.5295227578260034,HOT WATER BOTTLE I AM SO POORLY,CHOCOLATE HOT WATER BOTTLE,HOT WATER BOTTLE I AM SO POORLY → CHOCOLATE HOT WATER BOTTLE
frozenset({'CHOCOLATE HOT WATER BOTTLE'}),frozenset({'HOT WATER BOTTLE I AM SO POORLY'}),0.04550246934132401,0.035236668331391156,0.021031019366294878,0.46219512195121953,13.116879201075475,1.0,0.01942766394585535,1.7938910021955992,0.9677996263026372,0.35223048327137546,0.4425525303510254,0.5295227578260034,CHOCOLATE HOT WATER BOTTLE,HOT WATER BOTTLE I AM SO POORLY,CHOCOLATE HOT WATER BOTTLE → HOT WATER BOTTLE I AM SO POORLY
frozenset({'CHARLOTTE BAG APPLES DESIGN'}),frozenset({'STRAWBERRY CHARLOTTE BAG'}),0.027467954053604127,0.03734531934964763,0.013428777537317573,0.4888888888888889,13.091035165923724,1.0,0.01240297802130428,1.883454809968081,0.9496981108586724,0.26133909287257023,0.4690607947121666,0.4242364206702988,CHARLOTTE BAG APPLES DESIGN,STRAWBERRY CHARLOTTE BAG,CHARLOTTE BAG APPLES DESIGN → STRAWBERRY CHARLOTTE BAG
frozenset({'STRAWBERRY CHARLOTTE BAG'}),frozenset({'CHARLOTTE BAG APPLES DESIGN'}),0.03734531934964763,0.027467954053604127,0.013428777537317573,0.35958395245170877,13.091035165923724,1.0,0.01240297802130428,1.5185941227886879,0.9594425346385227,0.26133909287257023,0.34149620033848244,0.4242364206702988,STRAWBERRY CHARLOTTE BAG,CHARLOTTE BAG APPLES DESIGN,STRAWBERRY CHARLOTTE BAG → CHARLOTTE BAG APPLES DESIGN
frozenset({'STRAWBERRY CHARLOTTE BAG'}),frozenset({'CHARLOTTE BAG SUKI DESIGN'}),0.03734531934964763,0.04461461628100549,0.02180789079407358,0.5839524517087668,13.088814841099111,1.0,0.020141743701397444,2.296337011581726,0.9594290738136433,0.36254612546125464,0.5645238503945917,0.5363792109290102,STRAWBERRY CHARLOTTE BAG,CHARLOTTE BAG SUKI DESIGN,STRAWBERRY CHARLOTTE BAG → CHARLOTTE BAG SUKI DESIGN
frozenset({'CHARLOTTE BAG SUKI DESIGN'}),frozenset({'STRAWBERRY CHARLOTTE BAG'}),0.04461461628100549,0.03734531934964763,0.02180789079407358,0.48880597014925375,13.088814841099111,1.0,0.020141743701397444,1.8831493022941201,0.9667291382075325,0.36254612546125464,0.46897465921487785,0.5363792109290102,CHARLOTTE BAG SUKI DESIGN,STRAWBERRY CHARLOTTE BAG,CHARLOTTE BAG SUKI DESIGN → STRAWBERRY CHARLOTTE BAG
frozenset({'CHARLOTTE BAG VINTAGE ALPHABET '}),frozenset({'STRAWBERRY CHARLOTTE BAG'}),0.022529271405582377,0.03734531934964763,0.010987181621441652,0.4876847290640394,13.058791236943618,1.0,0.010145818786085293,1.8790278862694378,0.9447067897252399,0.224744608399546,0.4678099205939044,0.3909448905349915,CHARLOTTE BAG VINTAGE ALPHABET ,STRAWBERRY CHARLOTTE BAG,CHARLOTTE BAG VINTAGE ALPHABET  → STRAWBERRY CHARLOTTE BAG
"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO BAG OWLS'})",frozenset({'DOTCOM POSTAGE'}),0.020531602019865713,0.03917651628655457,0.010487764275012485,0.5108108108108108,13.03869918076717,1.0,0.009683407634092159,1.9641143037236177,0.9426595432487449,0.21307779030439683,0.4908646619475381,0.3892580966235357,"JUMBO BAG OWLS, JUMBO BAG RED RETROSPOT",DOTCOM POSTAGE,"JUMBO BAG OWLS, JUMBO BAG RED RETROSPOT → DOTCOM POSTAGE"
frozenset({'HAND WARMER UNION JACK'}),frozenset({'HAND WARMER BIRD DESIGN'}),0.02641362854447589,0.029854059153210145,0.010265801009932856,0.38865546218487396,13.018513167348724,1.0,0.009477246980915153,1.5869053877768795,0.9482325756933907,0.22316043425814236,0.3698427091479502,0.3662608165942957,HAND WARMER UNION JACK,HAND WARMER BIRD DESIGN,HAND WARMER UNION JACK → HAND WARMER BIRD DESIGN
frozenset({'HAND WARMER BIRD DESIGN'}),frozenset({'HAND WARMER UNION JACK'}),0.029854059153210145,0.02641362854447589,0.010265801009932856,0.34386617100371747,13.018513167348724,1.0,0.009477246980915153,1.4838228550795238,0.9515952948887799,0.22316043425814236,0.326065105024679,0.3662608165942957,HAND WARMER BIRD DESIGN,HAND WARMER UNION JACK,HAND WARMER BIRD DESIGN → HAND WARMER UNION JACK
frozenset({'ALARM CLOCK BAKELIKE IVORY'}),frozenset({'ALARM CLOCK BAKELIKE PINK'}),0.02907718772543144,0.036401975473059206,0.013761722434937017,0.47328244274809156,13.001559299944144,1.0,0.012703255360530324,1.8294397277250611,0.9507307243453718,0.26609442060085836,0.4533845609423184,0.42566561161794825,ALARM CLOCK BAKELIKE IVORY,ALARM CLOCK BAKELIKE PINK,ALARM CLOCK BAKELIKE IVORY → ALARM CLOCK BAKELIKE PINK
frozenset({'ALARM CLOCK BAKELIKE PINK'}),frozenset({'ALARM CLOCK BAKELIKE IVORY'}),0.036401975473059206,0.02907718772543144,0.013761722434937017,0.3780487804878049,13.001559299944144,1.0,0.012703255360530324,1.5610915805198946,0.9579577013458663,0.26609442060085836,0.35942259091105516,0.42566561161794825,ALARM CLOCK BAKELIKE PINK,ALARM CLOCK BAKELIKE IVORY,ALARM CLOCK BAKELIKE PINK → ALARM CLOCK BAKELIKE IVORY
"frozenset({'CHARLOTTE BAG SUKI DESIGN', 'JUMBO BAG RED RETROSPOT'})",frozenset({'RED RETROSPOT CHARLOTTE BAG'}),0.01703568059486155,0.050108207091726316,0.011098163253981465,0.6514657980456026,13.00117956431872,1.0,0.010244535842785639,2.725390471241495,0.9390817997064468,0.19801980198019803,0.6330800996950463,0.4364748702298888,"CHARLOTTE BAG SUKI DESIGN, JUMBO BAG RED RETROSPOT",RED RETROSPOT CHARLOTTE BAG,"CHARLOTTE BAG SUKI DESIGN, JUMBO BAG RED RETROSPOT → RED RETROSPOT CHARLOTTE BAG"
frozenset({'SMALL HEART MEASURING SPOONS'}),frozenset({'DOTCOM POSTAGE'}),0.024859885688918483,0.03917651628655457,0.012651906109538872,0.5089285714285715,12.990654087414006,1.0,0.011677982392965072,1.9565860031982891,0.946552775839331,0.24622030237580994,0.4889056763334847,0.41593737353298266,SMALL HEART MEASURING SPOONS,DOTCOM POSTAGE,SMALL HEART MEASURING SPOONS → DOTCOM POSTAGE
frozenset({'DOTCOM POSTAGE'}),frozenset({'SMALL HEART MEASURING SPOONS'}),0.03917651628655457,0.024859885688918483,0.012651906109538872,0.3229461756373938,12.990654087414004,1.0,0.011677982392965072,1.4402697085849865,0.960656767532461,0.24622030237580994,0.3056855989962712,0.41593737353298266,DOTCOM POSTAGE,SMALL HEART MEASURING SPOONS,DOTCOM POSTAGE → SMALL HEART MEASURING SPOONS
frozenset({'SET OF 3 HEART COOKIE CUTTERS'}),frozenset({'SET OF 3 BUTTERFLY COOKIE CUTTERS'}),0.034792741801231895,0.035181177515121245,0.015870373453193497,0.456140350877193,12.965465714760088,1.0,0.014646323827646579,1.7740217058592933,0.9561387215750791,0.2933333333333334,0.4363090391187609,0.45362222591178264,SET OF 3 HEART COOKIE CUTTERS,SET OF 3 BUTTERFLY COOKIE CUTTERS,SET OF 3 HEART COOKIE CUTTERS → SET OF 3 BUTTERFLY COOKIE CUTTERS
frozenset({'SET OF 3 BUTTERFLY COOKIE CUTTERS'}),frozenset({'SET OF 3 HEART COOKIE CUTTERS'}),0.035181177515121245,0.034792741801231895,0.015870373453193497,0.45110410094637227,12.965465714760088,1.0,0.014646323827646579,1.7584523037299398,0.9565236626834374,0.2933333333333334,0.43131809837613977,0.45362222591178264,SET OF 3 BUTTERFLY COOKIE CUTTERS,SET OF 3 HEART COOKIE CUTTERS,SET OF 3 BUTTERFLY COOKIE CUTTERS → SET OF 3 HEART COOKIE CUTTERS
frozenset({'ALARM CLOCK BAKELIKE CHOCOLATE'}),frozenset({'ALARM CLOCK BAKELIKE RED '}),0.021086510182564785,0.05160645913101382,0.014094667332556461,0.6684210526315789,12.952275042444821,1.0,0.013006467206604226,2.8602344883350375,0.9426711307365135,0.240530303030303,0.6503783154568886,0.4707696661007357,ALARM CLOCK BAKELIKE CHOCOLATE,ALARM CLOCK BAKELIKE RED ,ALARM CLOCK BAKELIKE CHOCOLATE → ALARM CLOCK BAKELIKE RED 
"frozenset({'JUMBO STORAGE BAG SUKI', 'JUMBO SHOPPER VINTAGE RED PAISLEY'})",frozenset({'JUMBO BAG WOODLAND ANIMALS'}),0.02846678874646246,0.04078574995838189,0.015038011209144886,0.5282651072124755,12.95219795520547,1.0,0.013876971881213588,2.033375662278306,0.9498316847459085,0.2773797338792221,0.5082069592199481,0.4484862951028364,"JUMBO SHOPPER VINTAGE RED PAISLEY, JUMBO STORAGE BAG SUKI",JUMBO BAG WOODLAND ANIMALS,"JUMBO SHOPPER VINTAGE RED PAISLEY, JUMBO STORAGE BAG SUKI → JUMBO BAG WOODLAND ANIMALS"
frozenset({'ALARM CLOCK BAKELIKE ORANGE'}),frozenset({'ALARM CLOCK BAKELIKE RED '}),0.02202985405915321,0.05160645913101382,0.014705066311525442,0.6675062972292191,12.93454944340619,1.0,0.013568183548359553,2.8523654221589956,0.943472237686174,0.24952919020715628,0.64941378400139,0.4762262668941794,ALARM CLOCK BAKELIKE ORANGE,ALARM CLOCK BAKELIKE RED ,ALARM CLOCK BAKELIKE ORANGE → ALARM CLOCK BAKELIKE RED 
frozenset({'PICNIC BASKET WICKER SMALL'}),frozenset({'DOTCOM POSTAGE'}),0.024970867321458298,0.03917651628655457,0.012651906109538872,0.5066666666666667,12.932917847025497,1.0,0.011673634519230367,1.9476151696894166,0.9463080614289694,0.24568965517241384,0.48655154490326313,0.41480642115203026,PICNIC BASKET WICKER SMALL,DOTCOM POSTAGE,PICNIC BASKET WICKER SMALL → DOTCOM POSTAGE
frozenset({'DOTCOM POSTAGE'}),frozenset({'PICNIC BASKET WICKER SMALL'}),0.03917651628655457,0.024970867321458298,0.012651906109538872,0.3229461756373938,12.932917847025497,1.0,0.011673634519230367,1.4401057901068002,0.9602991017827561,0.24568965517241384,0.3056065694133216,0.41480642115203026,DOTCOM POSTAGE,PICNIC BASKET WICKER SMALL,DOTCOM POSTAGE → PICNIC BASKET WICKER SMALL
"frozenset({'RED RETROSPOT CHARLOTTE BAG', 'JUMBO BAG RED RETROSPOT'})",frozenset({'WOODLAND CHARLOTTE BAG'}),0.021363964263914324,0.03778924587980689,0.010432273458742577,0.48831168831168825,12.921974941358199,1.0,0.00962494536020611,1.8804626413008847,0.9427533985127132,0.21412300683371296,0.4682159708803307,0.3821881495890306,"JUMBO BAG RED RETROSPOT, RED RETROSPOT CHARLOTTE BAG",WOODLAND CHARLOTTE BAG,"JUMBO BAG RED RETROSPOT, RED RETROSPOT CHARLOTTE BAG → WOODLAND CHARLOTTE BAG"
"frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY', 'JUMBO BAG TOYS '})",frozenset({'JUMBO STORAGE BAG SUKI'}),0.014594084678985628,0.06270462238499529,0.011819543865490261,0.8098859315589353,12.915888825330594,1.0,0.010904427296639822,4.930173686254923,0.9362395418424122,0.1805084745762712,0.7971673892974704,0.4991907533900871,"JUMBO BAG TOYS , JUMBO SHOPPER VINTAGE RED PAISLEY",JUMBO STORAGE BAG SUKI,"JUMBO BAG TOYS , JUMBO SHOPPER VINTAGE RED PAISLEY → JUMBO STORAGE BAG SUKI"
"frozenset({'JUMBO STORAGE BAG SUKI', 'JUMBO BAG PINK VINTAGE PAISLEY'})",frozenset({'JUMBO BAG WOODLAND ANIMALS'}),0.019810221408356917,0.04078574995838189,0.010432273458742577,0.5266106442577031,12.911633224718459,1.0,0.009624298721761149,2.026269155413359,0.9411957605804809,0.2079646017699115,0.5064821485692507,0.3911964785914366,"JUMBO BAG PINK VINTAGE PAISLEY, JUMBO STORAGE BAG SUKI",JUMBO BAG WOODLAND ANIMALS,"JUMBO BAG PINK VINTAGE PAISLEY, JUMBO STORAGE BAG SUKI → JUMBO BAG WOODLAND ANIMALS"
frozenset({'CHARLOTTE BAG VINTAGE ALPHABET '}),frozenset({'WOODLAND CHARLOTTE BAG'}),0.022529271405582377,0.03778924587980689,0.010987181621441652,0.4876847290640394,12.905383997743105,1.0,0.010135817444803196,1.8781613758307614,0.9437755356574544,0.22272215973003376,0.46756438883869983,0.38921681387122675,CHARLOTTE BAG VINTAGE ALPHABET ,WOODLAND CHARLOTTE BAG,CHARLOTTE BAG VINTAGE ALPHABET  → WOODLAND CHARLOTTE BAG
